experiment,agent_model,tier,subtest,pass_rate,mean_score,median_score,std_score,mean_impl_rate,median_impl_rate,std_impl_rate,consistency,mean_cost,total_cost,mean_duration,cop,mean_r_prog,median_r_prog,std_r_prog,mean_cfp,median_cfp,std_cfp,mean_pr_revert_rate,median_pr_revert_rate,std_pr_revert_rate,mean_strategic_drift,median_strategic_drift,std_strategic_drift,grade_S,grade_A,grade_B,grade_C,grade_D,grade_F,modal_grade
test-003,claude-haiku-4-5,T3,36,1.0,0.8611111111111112,0.9583333333333334,0.1683938285136409,1.0,1.0,0.0,0.8044458765648042,0.07729176666666666,0.23187529999999998,124.501851,0.07729176666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T3,37,1.0,0.7222222222222223,0.625,0.20553678592984365,0.8229166666666666,0.8125,0.1721115796026907,0.7154106040971395,0.06194671666666667,0.18584015,176.5291,0.06194671666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,A
test-003,claude-haiku-4-5,T3,38,1.0,0.8402777777777778,0.9375,0.1867268008298438,0.9375,0.9375,0.0625,0.7777796750454752,0.08085871666666666,0.24257615,126.96081833333335,0.08085871666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T3,39,1.0,0.7222222222222222,0.625,0.16839382851364082,0.875,0.875,0.0,0.766839314365728,0.06772993333333333,0.20318979999999998,150.04592133333333,0.06772993333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-003,claude-haiku-4-5,T3,40,1.0,0.7361111111111112,0.6666666666666666,0.19690898442719204,0.90625,1.0,0.16237976320958225,0.7325010022875882,0.06575216666666665,0.19725649999999997,141.84590633333332,0.06575216666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,A
test-003,claude-haiku-4-5,T3,41,0.6666666666666666,0.5416666666666666,0.5833333333333334,0.11023963796102461,0.7916666666666666,0.875,0.14433756729740646,0.7964806683796468,0.06361278333333333,0.19083835,108.88464333333333,0.095419175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,0,0,C
test-003,claude-haiku-4-5,T4,01,1.0,0.9722222222222223,0.9583333333333334,0.024056261216234387,1.0,1.0,0.0,0.9752564170347303,0.09001086666666665,0.27003259999999996,170.62172366666667,0.09001086666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T4,02,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666685,0.9583333333333334,1.0,0.07216878364870323,0.9565217391304348,0.07632596666666668,0.2289779,122.19671833333332,0.07632596666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T4,03,1.0,0.8472222222222223,0.9583333333333334,0.2294821061369209,0.9583333333333334,1.0,0.07216878364870323,0.7291358747236344,0.07218885000000001,0.21656655000000002,151.20928566666666,0.07218885000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,A
test-003,claude-haiku-4-5,T4,04,1.0,0.9861111111111112,1.0,0.024056261216234387,1.0,1.0,0.0,0.9756049182032552,0.05934518333333333,0.17803555,105.47785333333333,0.05934518333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,S
test-003,claude-haiku-4-5,T4,05,0.6666666666666666,0.611111111111111,0.625,0.06364688465216445,0.8125,0.8125,0.2651650429449553,0.8958505523873672,0.07430858333333333,0.22292574999999998,123.80616366666668,0.111462875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,0,0,B
test-003,claude-haiku-4-5,T4,06,1.0,0.8055555555555557,0.8333333333333334,0.20971762320196524,0.9583333333333334,1.0,0.07216878364870323,0.739660881542388,0.07337761666666667,0.22013285000000002,115.98927400000001,0.07337761666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,A
test-003,claude-haiku-4-5,T4,07,1.0,0.8472222222222222,0.9166666666666666,0.15774745405000762,0.9583333333333334,1.0,0.07216878364870323,0.8138062837442532,0.08618965,0.25856895,226.04255766666665,0.08618965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T4,08,0.6666666666666666,0.8055555555555557,0.9583333333333334,0.2646188733785785,0.875,1.0,0.21650635094610965,0.6715076054610751,0.08477109999999999,0.25431329999999996,148.29918,0.12715664999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,A
test-003,claude-haiku-4-5,T4,09,1.0,0.8416666666666668,0.9416666666666668,0.18782379449307746,0.9583333333333334,1.0,0.07216878364870323,0.7768430164438684,0.0597485,0.1792455,113.51759599999998,0.0597485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T4,10,1.0,0.9513888888888888,0.9375,0.04336804165554445,0.9375,0.9375,0.0625,0.9544160730043912,0.09187941666666666,0.27563825,172.33261766666666,0.09187941666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T4,11,1.0,0.8611111111111112,0.9583333333333334,0.1683938285136409,1.0,1.0,0.0,0.8044458765648042,0.06555454999999999,0.19666364999999997,126.62476233333332,0.06555454999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T4,12,1.0,0.8333333333333334,0.9166666666666666,0.18162078931419473,1.0,1.0,0.0,0.7820550528229664,0.07017803333333333,0.2105341,122.21682966666667,0.07017803333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T4,13,1.0,0.8333333333333334,0.9166666666666666,0.2204792759220492,0.9166666666666666,0.875,0.07216878364870323,0.735424868893541,0.08781953333333335,0.26345860000000004,237.1718503333333,0.08781953333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,A
test-003,claude-haiku-4-5,T4,14,1.0,0.8472222222222223,0.9583333333333334,0.1924500897298753,0.9583333333333334,1.0,0.07216878364870323,0.7728457957286718,0.06942513333333335,0.20827540000000005,124.58488566666665,0.06942513333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T5,01,1.0,0.9066666666666667,0.9016666666666667,0.049356976316536176,0.9583333333333334,1.0,0.07216878364870323,0.9455621584744086,0.14473594999999997,0.43420784999999995,253.58321899999996,0.14473594999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,A
test-003,claude-haiku-4-5,T5,02,1.0,0.9027777777777778,0.9583333333333334,0.09622504486493767,0.9583333333333334,1.0,0.07216878364870323,0.8934122579957613,0.12188948333333333,0.36566845,176.60831599999997,0.12188948333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T5,03,0.6666666666666666,0.6944444444444443,0.625,0.196908984427192,0.7916666666666666,0.875,0.14433756729740646,0.7164510624248435,0.11376596666666666,0.3412979,277.8038423333333,0.17064895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,A
test-003,claude-haiku-4-5,T5,04,0.6666666666666666,0.7555555555555555,0.6833333333333332,0.17801633300013464,0.7916666666666666,0.75,0.19094065395649332,0.7643901474998218,0.10609621666666667,0.31828865,121.25968433333333,0.15914432500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-003,claude-haiku-4-5,T5,05,1.0,0.9722222222222223,0.9583333333333334,0.024056261216234387,1.0,1.0,0.0,0.9752564170347303,0.11808193333333335,0.35424580000000006,133.67821566666666,0.11808193333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T5,06,1.0,0.9722222222222222,1.0,0.048112522432468836,1.0,1.0,0.0,0.9505128340694606,0.12633213333333335,0.3789964,141.05229599999998,0.12633213333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,S
test-003,claude-haiku-4-5,T5,07,1.0,0.6875,0.625,0.12672421938121295,0.875,0.875,0.0,0.8156738627182357,0.04753441666666667,0.14260325000000001,130.80848066666667,0.04753441666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,0,B
test-003,claude-haiku-4-5,T5,08,1.0,0.9583333333333334,0.9583333333333334,0.041666666666666685,0.9583333333333334,1.0,0.07216878364870323,0.9565217391304348,0.06797023333333334,0.2039107,133.93744333333333,0.06797023333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T5,09,1.0,0.8055555555555555,0.8333333333333334,0.1272937693043289,0.9583333333333334,1.0,0.07216878364870323,0.8419801484497986,0.06255536666666667,0.1876661,103.71391933333332,0.06255536666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T5,10,1.0,0.9722222222222223,0.9583333333333334,0.024056261216234387,1.0,1.0,0.0,0.9752564170347303,0.08775283333333334,0.2632585,125.60179900000001,0.08775283333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,A
test-003,claude-haiku-4-5,T5,11,1.0,0.8333333333333334,0.9166666666666666,0.18162078931419473,0.9583333333333334,1.0,0.07216878364870323,0.7820550528229664,0.12324573333333333,0.3697372,153.03001600000002,0.12324573333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T5,12,0.6666666666666666,0.638888888888889,0.625,0.3127313958110473,0.625,0.875,0.5448623679425842,0.5105073804696652,0.14632288333333332,0.43896864999999996,172.96912066666664,0.21948432499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,A
test-003,claude-haiku-4-5,T5,13,1.0,0.8055555555555555,0.7916666666666666,0.1878854063676206,0.9166666666666666,0.875,0.07216878364870323,0.7667629438195054,0.05379958333333334,0.16139875,129.550746,0.05379958333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,0,B
test-003,claude-haiku-4-5,T5,14,1.0,0.8263888888888888,0.9166666666666666,0.19357444256619938,0.8379629629629629,0.8888888888888888,0.19261707465476594,0.7657586577350193,0.06623651666666666,0.19870954999999998,149.795018,0.06623651666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
test-003,claude-haiku-4-5,T5,15,1.0,0.7083333333333334,0.5833333333333334,0.2534484387624258,0.7916666666666666,0.75,0.19094065395649332,0.6421904393942224,0.09047953333333332,0.2714386,138.92926366666666,0.09047953333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0,0,C
test-003,claude-haiku-4-5,T6,01,1.0,0.8333333333333334,0.9166666666666666,0.18162078931419473,0.9166666666666666,0.875,0.07216878364870323,0.7820550528229664,0.10008933333333335,0.30026800000000003,171.846405,0.10008933333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,0,0,A
